statId;macId;ramUsage;batteryLevel;cpuUsage;timestamp
30187;312;3400;9;0;*
30188;312;3377;7;0;*
30189;312;3374;7;0;*
30190;285;2260;15;0;*
30191;285;2062;14;0;*
30192;285;2094;14;0;*
30193;473;1843;39;0;*
30194;473;2094;36;0;*
30195;473;2052;36;0;*
30196;1;2903;100;0;*
30197;1;2882;100;0;*
30198;1;2841;100;0;*
30199;1;2834;100;0;*
30200;1;2799;100;0;*
30201;1;2808;100;0;*
30202;1;2807;100;0;*
30203;1;2801;100;0;*
30204;1;2806;100;0;*
30205;1;2803;100;0;*
30206;1;2791;100;0;*
30207;1;2782;100;0;*
30208;1;2743;100;0;*
30209;1;2750;100;0;*
30210;1;2735;100;0;*
30211;1;2742;100;0;*
30212;1;2761;100;0;*
30213;1;2760;100;0;*
30214;1;2747;100;0;*
30215;1;2661;100;0;*
30216;1;2723;100;0;*
30217;1;2771;100;0;*
30218;1;2804;100;0;*
30219;1;2761;100;0;*
30220;1;2775;100;0;*
30221;1;2779;100;0;*
30222;1;2734;100;0;*
30223;1;2756;100;0;*
30224;1;2785;100;0;*
30225;1;2718;100;0;*
30226;1;2745;100;0;*
30227;1;2730;100;0;*
30228;1;2753;100;0;*
30229;1;2739;100;0;*
30230;1;2691;100;0;*
30231;1;2648;100;0;*
30232;1;2641;100;0;*
30233;1;2559;100;0;*
30234;1;2563;100;0;*
30235;1;2689;100;0;*
30236;1;2678;100;0;*
30237;1;2716;100;0;*
30238;1;2689;99;0;*
30239;1;2721;99;0;*
30240;1;2766;99;0;*
30241;1;2753;99;0;*
30242;1;2777;99;0;*
30243;1;2738;99;0;*
30244;1;2739;99;0;*
30245;1;2781;99;0;*
30246;1;2770;99;0;*
30247;1;2810;98;0;*
30248;1;2924;98;0;*
30249;1;2913;98;0;*
30250;1;2917;98;0;*
30251;1;2917;98;0;*
30252;285;2214;68;0;*
30253;285;2210;68;0;*
30254;1;2928;97;0;*
30255;1;2911;97;0;*
30256;1;2895;96;0;*
30257;473;1541;22;0;*
30258;1;2942;96;0;*
30259;1;3018;96;0;*
30260;1;2988;96;0;*
30261;1;2912;95;0;*
30262;1;2826;95;0;*
30263;1;2856;95;0;*
30264;1;2881;95;0;*
30265;1;2932;94;0;*
30266;1;2967;94;0;*
30267;1;2881;94;0;*
30268;1;2855;94;0;*
30269;1;2943;94;0;*
30270;285;2266;66;0;*
30271;285;2196;65;0;*
30272;285;2225;65;0;*
30273;1;2920;94;0;*
30274;285;2104;65;0;*
30275;285;2122;65;0;*
30276;1;2899;94;0;*
30277;285;2122;64;0;*
30278;285;2153;64;0;*
30279;1;2880;93;0;*
30280;1;3001;93;0;*
30281;1;3062;93;0;*
30282;1;2992;93;0;*
30283;1;2985;92;0;*
30284;1;2971;92;0;*
30285;1;3005;92;0;*
30286;1;3009;92;0;*
30287;17;1021;83;1;*
30288;17;1027;83;0;*
30289;1;3001;92;0;*
30290;1;2978;92;0;*
30291;1;2989;92;0;*
30292;1;2996;91;0;*
30293;66;1601;36;0;*
30294;66;1623;36;0;*
30295;285;2598;38;0;*
30296;285;2583;38;0;*
30297;1;2048;41;0;*
30298;1;2081;41;0;*
30299;1;2275;41;0;*
30300;1;2274;41;0;*
30301;1;2242;41;0;*
30302;1;2240;41;0;*
30303;1;2354;40;0;*
30304;1;2355;40;0;*
30305;1;2312;40;0;*
30306;1;2314;40;0;*
30307;1;2339;40;0;*
30308;1;2341;40;0;*
30309;1;2287;39;0;*
30310;1;2289;39;0;*
30311;1;2280;39;0;*
30312;1;2279;39;0;*
30313;1;2279;39;0;*
30314;1;2280;39;0;*
30315;1;2279;39;0;*
30316;1;2280;39;0;*
30317;1;2242;39;0;*
30318;1;2243;39;0;*
30319;1;2234;39;0;*
30320;1;2235;39;0;*
30321;1;2244;39;0;*
30322;1;2243;39;0;*
30323;1;2244;39;0;*
30324;1;2245;39;0;*
30325;1;2254;38;0;*
30326;1;2252;38;0;*
30327;1;2244;38;0;*
30328;1;2242;38;0;*
30329;1;2275;38;0;*
30330;1;2276;38;0;*
30331;1;2238;38;0;*
30332;1;2239;38;0;*
30333;1;2251;38;0;*
30334;1;2249;38;0;*
30335;1;2260;37;0;*
30336;1;2259;37;0;*
30337;1;2267;37;0;*
30338;1;2268;37;0;*
30339;1;2245;37;0;*
30340;1;2245;37;0;*
30341;1;2250;37;0;*
30342;1;2251;37;0;*
30343;1;2256;37;0;*
30344;1;2255;37;0;*
30345;1;2239;37;0;*
30346;1;2240;37;0;*
30347;1;2289;37;0;*
30348;1;2290;37;0;*
30349;1;2285;37;0;*
30350;1;2286;37;0;*
30351;1;2269;37;0;*
30352;1;2270;37;0;*
30353;1;2252;37;0;*
30354;1;2254;37;0;*
30355;1;2223;37;0;*
30356;1;2224;37;0;*
30357;1;2208;37;0;*
30358;1;2209;37;0;*
30359;1;2376;36;0;*
30360;1;2381;36;0;*
30361;1;2377;36;0;*
30362;1;2381;36;0;*
30363;1;2392;36;0;*
30364;1;2393;36;0;*
30365;1;2377;36;0;*
30366;1;2378;36;0;*
30367;1;2391;36;0;*
30368;1;2393;36;0;*
30369;1;2403;36;0;*
30370;1;2401;36;0;*
30371;1;2423;36;0;*
30372;1;2422;36;0;*
30373;1;2437;36;0;*
30374;1;2438;36;0;*
30375;1;2423;36;0;*
30376;1;2422;36;0;*
30377;1;2431;35;0;*
30378;1;2432;35;0;*
30379;1;2435;35;0;*
30380;1;2436;35;0;*
30381;1;2427;35;0;*
30382;1;2426;35;0;*
30383;1;2410;35;0;*
30384;1;2410;35;0;*
30385;1;2418;35;0;*
30386;1;2419;35;0;*
30387;1;2433;35;0;*
30388;1;2432;35;0;*
30389;1;2645;35;0;*
30390;1;2650;35;0;*
30391;1;2686;35;0;*
30392;1;2688;35;0;*
30393;1;2801;34;0;*
30394;1;2800;34;0;*
30395;1;2837;34;0;*
30396;1;2838;34;0;*
30397;1;2828;34;0;*
30398;1;2829;34;0;*
30399;1;2880;34;0;*
30400;1;2879;34;0;*
30401;1;2832;33;0;*
30402;1;2826;33;0;*
30403;1;2846;33;0;*
30404;1;2847;33;0;*
30405;1;2924;32;0;*
30406;1;2921;32;0;*
30407;1;2932;32;0;*
30408;1;2933;32;0;*
30409;1;2860;32;0;*
30410;1;2861;32;0;*
30411;1;2855;32;0;*
30412;1;2853;32;0;*
30413;1;2943;32;0;*
30414;1;2942;32;0;*
30415;1;2861;31;0;*
30416;1;2861;31;0;*
30417;1;2782;31;0;*
30418;1;2784;31;0;*
30419;1;2847;31;0;*
30420;1;2848;31;0;*
30421;1;2883;31;0;*
30422;1;2883;31;0;*
30423;1;2857;30;0;*
30424;1;2856;30;0;*
30425;1;2863;30;0;*
30426;1;2865;30;0;*
30427;1;2865;30;0;*
30428;1;2864;30;0;*
30429;1;2868;30;0;*
30430;1;2867;30;0;*
30431;1;2894;30;0;*
30432;1;2894;30;0;*
30433;1;2919;29;0;*
30434;1;2920;29;0;*
30435;1;2928;29;0;*
30436;1;2926;29;0;*
30437;1;2930;29;0;*
30438;1;2931;29;0;*
30439;1;2896;29;0;*
30440;1;2896;29;0;*
30441;1;2763;29;0;*
30442;1;2762;29;0;*
30443;1;2783;28;0;*
30444;1;2781;28;0;*
30445;1;2818;28;0;*
30446;1;2818;28;0;*
30447;1;2774;28;0;*
30448;1;2773;28;0;*
30449;1;2770;28;0;*
30450;1;2772;28;0;*
30451;1;2774;27;0;*
30452;1;2775;27;0;*
30453;1;2781;27;0;*
30454;1;2780;27;0;*
30455;1;2763;27;0;*
30456;1;2764;27;0;*
30457;1;2749;27;0;*
30458;1;2748;27;0;*
30459;1;2759;26;0;*
30460;1;2760;26;0;*
30461;1;2769;26;0;*
30462;1;2769;26;0;*
30463;1;2763;26;0;*
30464;1;2764;26;0;*
30465;1;2785;26;0;*
30466;1;2783;26;0;*
30467;1;2778;25;0;*
30468;1;2779;25;0;*
30469;1;2779;25;0;*
30470;1;2779;25;0;*
30471;1;2778;25;0;*
30472;1;2779;25;0;*
30473;1;2790;25;0;*
30474;1;2789;25;0;*
30475;1;2767;25;0;*
30476;1;2769;25;0;*
30477;1;2771;24;0;*
30478;1;2770;24;0;*
30479;1;2770;24;0;*
30480;1;2771;24;0;*
30481;1;2739;24;0;*
30482;1;2739;24;0;*
30483;1;2775;24;0;*
30484;1;2776;24;0;*
30485;1;2766;24;0;*
30486;1;2760;24;0;*
30487;1;2798;24;0;*
30488;1;2797;24;0;*
30489;1;2711;23;0;*
30490;1;2712;23;0;*
30491;1;2713;23;0;*
30492;1;2714;23;0;*
30493;1;2718;23;0;*
30494;1;2717;23;0;*
30495;1;2769;23;0;*
30496;1;2771;23;0;*
30497;1;2752;23;0;*
30498;1;2753;23;0;*
30499;1;2760;22;0;*
30500;1;2759;22;0;*
30501;1;2785;22;0;*
30502;1;2786;22;0;*
30503;1;2824;22;0;*
30504;1;2824;22;0;*
30505;1;2822;22;0;*
30506;1;2822;22;0;*
30507;1;2836;22;0;*
30508;1;2837;22;0;*
30509;1;2883;21;0;*
30510;1;2885;21;0;*
30511;1;2820;21;0;*
30512;1;2819;21;0;*
30513;1;2838;21;0;*
30514;1;2837;21;0;*
30515;1;2843;21;0;*
30516;1;2845;21;0;*
30517;1;2816;21;0;*
30518;1;2817;21;0;*
30519;1;2835;20;0;*
30520;1;2836;20;0;*
30521;1;2867;20;0;*
30522;1;2866;20;0;*
30523;1;2922;20;0;*
30524;1;2922;20;0;*
30525;1;2930;20;0;*
30526;1;2932;20;0;*
30527;1;2876;19;0;*
30528;1;2874;19;0;*
30529;1;2837;20;0;*
30530;1;2839;20;0;*
30531;1;2798;21;0;*
30532;1;2796;21;0;*
30533;1;2762;22;0;*
30534;1;2760;22;0;*
30535;1;2776;23;0;*
30536;1;2776;23;0;*
30537;1;2762;24;0;*
30538;1;2762;24;0;*
30539;1;2770;25;0;*
30540;1;2770;25;0;*
30541;1;2773;25;0;*
30542;1;2774;25;0;*
30543;1;2794;26;0;*
30544;1;2795;26;0;*
30545;1;2779;27;0;*
30546;1;2780;27;0;*
30547;1;2780;28;0;*
30548;1;2784;28;0;*
30549;1;2820;29;0;*
30550;1;2820;29;0;*
30551;1;2819;29;0;*
30552;1;2819;29;0;*
30553;1;2822;30;0;*
30554;1;2823;30;0;*
30555;1;2826;31;0;*
30556;1;2824;31;0;*
30557;1;2840;32;0;*
30558;1;2840;32;0;*
30559;1;2829;33;0;*
30560;1;2831;33;0;*
30561;1;2826;34;0;*
30562;1;2827;34;0;*
30563;1;2834;34;0;*
30564;1;2832;34;0;*
30565;1;2835;35;0;*
30566;1;2835;35;0;*
30567;1;2822;36;0;*
30568;1;2824;36;0;*
30569;1;2806;37;0;*
30570;1;2805;37;0;*
30571;285;2422;94;0;*
30572;1;2805;38;0;*
30573;1;2805;38;0;*
30574;1;2825;39;0;*
30575;1;2824;39;0;*
30576;1;2829;40;0;*
30577;1;2829;40;0;*
30578;1;2732;41;0;*
30579;1;2733;41;0;*
30580;1;2775;42;0;*
30581;1;2771;42;0;*
30582;1;2814;42;0;*
30583;1;2813;42;0;*
30584;1;2829;43;0;*
30585;1;2830;43;0;*
30586;1;2816;44;0;*
30587;1;2818;44;0;*
30588;1;2803;45;0;*
30589;1;2804;45;0;*
30590;1;2774;46;0;*
30591;1;2776;46;0;*
30592;1;2815;47;0;*
30593;1;2816;47;0;*
30594;1;2823;48;0;*
30595;1;2823;48;0;*
30596;1;2811;49;0;*
30597;1;2812;49;0;*
30598;1;2741;49;0;*
30599;1;2742;49;0;*
30600;1;2801;51;0;*
30601;1;2802;51;0;*
30602;1;2807;51;0;*
30603;1;2808;51;0;*
30604;1;2801;52;0;*
30605;1;2800;52;0;*
30606;1;2801;53;0;*
30607;1;2801;53;0;*
30608;1;2793;53;0;*
30609;1;2794;53;0;*
30610;1;2802;54;0;*
30611;1;2800;54;0;*
30612;1;2756;55;0;*
30613;1;2757;55;0;*
30614;1;2745;56;0;*
30615;1;2746;56;0;*
30616;1;2734;56;0;*
30617;1;2732;56;0;*
30618;1;2670;57;0;*
30619;1;2672;57;0;*
30620;1;2674;58;0;*
30621;1;2674;58;0;*
30622;1;2758;59;0;*
30623;1;2756;59;0;*
30624;1;2753;59;0;*
30625;1;2754;59;0;*
30626;1;2694;60;0;*
30627;1;2694;60;0;*
30628;1;2737;61;0;*
30629;1;2734;61;0;*
30630;1;2742;62;0;*
30631;1;2744;62;0;*
30632;1;2753;63;0;*
30633;1;2754;63;0;*
30634;1;2708;63;0;*
30635;1;2709;63;0;*
30636;1;2695;64;0;*
30637;1;2694;64;0;*
30638;1;2713;65;0;*
30639;1;2712;65;0;*
30640;1;2763;65;0;*
30641;1;2763;65;0;*
30642;1;2769;66;0;*
30643;1;2768;66;0;*
30644;1;2775;66;0;*
30645;1;2777;66;0;*
30646;1;2737;67;0;*
30647;1;2738;67;0;*
30648;1;2730;68;0;*
30649;1;2731;68;0;*
30650;1;2733;68;0;*
30651;1;2733;68;0;*
30652;1;2745;69;0;*
30653;1;2745;69;0;*
30654;1;2720;70;0;*
30655;1;2721;70;0;*
30656;1;2690;70;0;*
30657;1;2688;70;0;*
30658;1;2702;71;0;*
30659;1;2703;71;0;*
30660;1;2702;71;0;*
30661;1;2703;71;0;*
30662;1;2744;72;0;*
30663;1;2745;72;0;*
30664;1;2755;73;0;*
30665;1;2755;73;0;*
30666;1;2739;73;0;*
30667;1;2740;73;0;*
30668;1;2751;74;0;*
30669;1;2751;74;0;*
30670;1;2759;75;0;*
30671;1;2760;75;0;*
30672;1;2738;75;0;*
30673;1;2740;75;0;*
30674;1;2736;76;0;*
30675;1;2737;76;0;*
30676;1;2680;77;0;*
30677;1;2681;77;0;*
30678;1;2684;78;0;*
30679;1;2686;78;0;*
30680;1;2714;78;0;*
30681;1;2713;78;0;*
30682;1;2707;79;0;*
30683;1;2707;79;0;*
30684;1;2728;79;0;*
30685;1;2730;79;0;*
30686;1;2726;80;0;*
30687;1;2728;80;0;*
30688;1;2731;80;0;*
30689;1;2743;80;0;*
30690;1;2711;81;0;*
30691;1;2712;81;0;*
30692;1;2727;82;0;*
30693;1;2725;82;0;*
30694;1;2686;82;0;*
30695;1;2688;82;0;*
30696;1;2709;83;0;*
30697;1;2709;83;0;*
30698;1;2692;84;0;*
30699;1;2693;84;0;*
30700;1;2694;84;0;*
30701;1;2694;84;0;*
30702;1;2709;85;0;*
30703;1;2710;85;0;*
30704;1;2698;85;0;*
30705;1;2696;85;0;*
30706;1;2705;86;0;*
30707;1;2705;86;0;*
30708;1;2697;87;0;*
30709;1;2698;87;0;*
30710;1;2704;87;0;*
30711;1;2705;87;0;*
30712;1;2726;88;0;*
30713;1;2727;88;0;*
30714;1;2744;89;0;*
30715;1;2745;89;0;*
30716;1;2712;89;0;*
30717;1;2712;89;0;*
30718;1;2744;90;0;*
30719;1;2744;90;0;*
30720;1;2742;90;0;*
30721;1;2740;90;0;*
30722;1;2755;91;0;*
30723;1;2756;91;0;*
30724;1;2760;91;0;*
30725;1;2761;91;0;*
30726;1;2814;92;0;*
30727;1;2812;92;0;*
30728;1;2815;92;0;*
30729;1;2816;92;0;*
30730;1;2821;92;0;*
30731;1;2822;92;0;*
30732;1;2822;93;0;*
30733;1;2820;93;0;*
30734;1;2843;94;0;*
30735;1;2842;94;0;*
30736;1;2833;94;0;*
30737;1;2834;94;0;*
30738;1;2847;94;0;*
30739;1;2844;94;0;*
30740;1;2857;94;0;*
30741;1;2857;94;0;*
30742;1;2768;95;0;*
30743;1;2784;95;0;*
30744;1;2785;95;0;*
30745;1;2784;95;0;*
30746;1;2823;96;0;*
30747;1;2826;96;0;*
30748;1;2851;96;0;*
30749;1;2852;96;0;*
30750;1;2905;96;0;*
30751;1;2905;96;0;*
30752;1;2888;96;0;*
30753;1;2889;96;0;*
30754;1;2962;97;0;*
30755;1;2967;97;0;*
30756;1;2864;97;0;*
30757;1;2865;97;0;*
30758;1;2841;97;0;*
30759;1;2830;97;0;*
30760;1;2805;97;0;*
30761;1;2805;97;0;*
30762;1;2812;97;0;*
30763;1;2813;97;0;*
30764;1;2852;98;0;*
30765;1;2853;98;0;*
30766;1;2859;98;0;*
30767;1;2860;98;0;*
30768;1;2831;98;0;*
30769;1;2832;98;0;*
30770;1;2817;98;0;*
30771;1;2816;98;0;*
30772;1;2833;99;0;*
30773;1;2835;99;0;*
30774;1;2864;99;0;*
30775;1;2866;99;0;*
30776;1;2840;99;0;*
30777;1;2841;99;0;*
30778;1;2805;99;0;*
30779;1;2806;99;0;*
30780;1;2813;99;0;*
30781;1;2818;99;0;*
30782;1;2833;100;0;*
30783;1;2834;100;0;*
30784;1;2815;100;0;*
30785;1;2816;100;0;*
30786;1;2835;100;0;*
30787;1;2833;100;0;*
30788;1;2803;100;0;*
30789;1;2804;100;0;*
30790;1;2795;100;0;*
30791;1;2795;100;0;*
30792;1;2803;100;0;*
30793;1;2803;100;0;*
30794;1;2804;100;0;*
30795;1;2806;100;0;*
30796;1;2812;100;0;*
30797;1;2809;100;0;*
30798;1;2819;100;0;*
30799;1;2821;100;0;*
30800;1;2821;100;0;*
30801;1;2822;100;0;*
30802;1;2850;100;0;*
30803;1;2851;100;0;*
30804;1;2851;100;0;*
30805;1;2851;100;0;*
30806;1;2854;100;0;*
30807;1;2851;100;0;*
30808;1;2833;100;0;*
30809;1;2834;100;0;*
30810;1;2827;100;0;*
30811;1;2825;100;0;*
30812;1;2827;100;0;*
30813;1;2829;100;0;*
30814;1;2839;100;0;*
30815;1;2841;100;0;*
30816;1;2850;100;0;*
30817;1;2850;100;0;*
30818;1;2816;100;0;*
30819;1;2816;100;0;*
30820;1;2779;100;0;*
30821;1;2778;100;0;*
30822;1;2757;100;0;*
30823;1;2758;100;0;*
30824;1;2744;100;0;*
30825;1;2745;100;0;*
30826;1;2750;100;0;*
30827;1;2751;100;0;*
30828;1;2752;100;0;*
30829;1;2754;100;0;*
30830;1;2712;100;0;*
30831;1;2713;100;0;*
30832;1;2660;100;0;*
30833;1;2661;100;0;*
30834;1;2669;100;0;*
30835;1;2670;100;0;*
30836;1;2672;100;0;*
30837;1;2673;100;0;*
30838;1;2682;100;0;*
30839;1;2683;100;0;*
30840;1;2668;100;0;*
30841;1;2670;100;0;*
30842;1;2671;100;0;*
30843;1;2673;100;0;*
30844;1;2684;100;0;*
30845;1;2686;100;0;*
30846;1;2786;100;0;*
30847;1;2787;100;0;*
30848;1;2802;100;0;*
30849;1;2803;100;0;*
30850;1;2809;100;0;*
30851;1;2810;100;0;*
30852;285;2235;88;0;*
30853;285;2243;88;0;*
30854;1;2827;100;0;*
30855;1;2826;100;0;*
30856;1;2810;100;0;*
30857;1;2811;100;0;*
30858;1;2816;100;0;*
30859;1;2815;100;0;*
30860;1;2816;100;0;*
30861;1;2817;100;0;*
30862;1;2852;100;0;*
30863;1;2854;100;0;*
30864;1;2842;100;0;*
30865;1;2843;100;0;*
30866;1;2851;100;0;*
30867;1;2852;100;0;*
30868;1;2888;100;0;*
30869;1;2889;100;0;*
30870;1;2937;100;0;*
30871;1;2938;100;0;*
30872;1;2842;100;0;*
30873;1;2843;100;0;*
30874;1;2833;100;0;*
30875;1;2835;100;0;*
30876;1;2919;100;0;*
30877;1;2916;100;0;*
30878;1;2858;100;0;*
30879;1;2861;100;0;*
30880;1;2843;100;0;*
30881;1;2843;100;0;*
30882;1;2831;100;0;*
30883;1;2830;100;0;*
30884;1;2826;100;0;*
30885;1;2827;100;0;*
30886;1;2843;100;0;*
30887;1;2840;100;0;*
30888;1;2831;100;0;*
30889;1;2831;100;0;*
30890;1;2850;100;0;*
30891;1;2846;100;0;*
30892;1;2848;100;0;*
30893;1;2848;100;0;*
30894;1;2851;100;0;*
30895;1;2852;100;0;*
30896;1;2926;100;0;*
30897;1;2923;100;0;*
30898;1;3102;100;0;*
30899;1;3104;100;0;*
30900;1;3093;99;0;*
30901;1;3095;99;0;*
30902;1;3031;99;0;*
30903;1;3032;99;0;*
30904;1;3032;99;0;*
30905;1;3033;99;0;*
30906;1;2991;99;0;*
30907;1;2994;99;0;*
30908;343;2274;51;0;*
30909;343;2284;51;0;*
30910;1;2984;99;0;*
30911;1;2983;99;0;*
30912;343;2186;51;0;*
30913;343;2188;51;0;*
30914;1;2971;99;0;*
30915;1;2972;99;0;*
30916;343;2225;50;0;*
30917;343;2228;50;0;*
30918;1;2690;99;0;*
30919;1;2691;99;0;*
30920;343;2382;50;0;*
30921;343;2384;50;0;*
30922;1;2700;98;0;*
30923;1;2702;98;0;*
30924;343;2450;50;0;*
30925;343;2450;50;0;*
30926;343;2693;49;0;*
30927;343;2690;49;0;*
30928;343;2760;49;0;*
30929;343;2762;49;0;*
30930;1;2636;98;0;*
30931;1;2640;98;0;*
30932;343;2712;49;0;*
30933;343;2690;49;0;*
30934;343;2720;49;0;*
30935;343;2719;49;0;*
30936;1;2654;98;0;*
30937;1;2655;98;0;*
30938;343;2716;49;0;*
30939;343;2717;49;0;*
30940;343;2752;49;0;*
30941;343;2755;49;0;*
30942;1;2650;98;0;*
30943;1;2651;98;0;*
30944;343;2740;49;0;*
30945;343;2743;49;0;*
30946;343;2733;49;0;*
30947;343;2741;49;0;*
30948;1;2664;97;0;*
30949;1;2662;97;0;*
30950;343;2746;49;0;*
30951;343;2753;49;0;*
30952;343;2766;48;0;*
30953;343;2769;48;0;*
30954;1;2645;97;0;*
30955;1;2643;97;0;*
30956;343;2748;48;0;*
30957;343;2750;48;0;*
30958;343;2763;48;0;*
30959;343;2767;48;0;*
30960;343;2779;47;0;*
30961;343;2777;47;0;*
30962;1;2614;96;0;*
30963;1;2614;96;0;*
30964;343;2768;47;0;*
30965;343;2771;47;0;*
30966;343;2761;47;0;*
30967;343;2764;47;0;*
30968;1;2629;96;0;*
30969;1;2628;96;0;*
30970;343;2727;47;0;*
30971;343;2725;47;0;*
30972;343;2725;47;0;*
30973;343;2727;47;0;*
30974;343;2750;47;0;*
30975;343;2752;47;0;*
30976;343;2770;47;0;*
30977;343;2773;47;0;*
30978;1;2542;96;0;*
30979;1;2545;96;0;*
30980;1;2540;96;0;*
30981;1;2542;96;0;*
30982;1;2551;96;0;*
30983;1;2551;96;0;*
30984;1;2545;96;0;*
30985;1;2546;96;0;*
30986;1;2540;96;0;*
30987;1;2540;96;0;*
30988;1;2541;96;0;*
30989;1;2542;96;0;*
30990;343;2701;47;0;*
30991;343;2701;47;0;*
30992;1;2572;96;0;*
30993;1;2574;96;0;*
30994;1;2536;96;0;*
30995;1;2537;96;0;*
30996;1;2537;95;0;*
30997;1;2538;95;0;*
30998;1;2558;95;0;*
30999;1;2559;95;0;*
31000;1;2561;95;0;*
31001;1;2562;95;0;*
31002;1;2573;95;0;*
31003;1;2575;95;0;*
31004;1;2545;94;0;*
31005;1;2546;94;0;*
31006;1;2538;94;0;*
31007;1;2539;94;0;*
31008;343;2711;47;0;*
31009;343;2707;47;0;*
31010;1;2535;94;0;*
31011;1;2534;94;0;*
31012;343;2735;47;0;*
31013;343;2737;47;0;*
31014;1;2525;94;0;*
31015;1;2526;94;0;*
31016;343;2731;46;0;*
31017;343;2728;46;0;*
31018;1;2532;94;0;*
31019;1;2535;94;0;*
31020;343;2698;46;0;*
31021;343;2699;46;0;*
31022;1;2559;94;0;*
31023;1;2560;94;0;*
31024;343;2703;46;0;*
31025;343;2707;46;0;*
31026;1;2577;94;0;*
31027;1;2576;94;0;*
31028;1;2597;94;0;*
31029;1;2594;94;0;*
31030;1;2588;94;0;*
31031;1;2590;94;0;*
31032;1;2577;94;0;*
31033;1;2578;94;0;*
31034;1;2576;94;0;*
31035;1;2577;94;0;*
31036;1;2541;94;0;*
31037;1;2511;93;0;*
31038;1;2512;93;0;*
31039;1;2521;93;0;*
31040;1;2522;93;0;*
31041;1;2585;93;0;*
31042;1;2586;93;0;*
31043;1;2583;93;0;*
31044;1;2583;93;0;*
31045;343;2704;46;0;*
31046;343;2703;46;0;*
31047;1;2685;92;0;*
31048;1;2691;92;0;*
31049;1;2724;92;0;*
31050;1;2725;92;0;*
31051;1;2696;92;0;*
31052;1;2692;92;0;*
31053;1;2703;92;0;*
31054;1;2711;92;0;*
31055;1;2750;92;0;*
31056;1;2753;92;0;*
31057;1;2754;91;0;*
31058;1;2757;91;0;*
31059;1;2755;91;0;*
31060;1;2754;91;0;*
31061;1;2739;91;0;*
31062;1;2741;91;0;*
31063;1;2733;91;0;*
31064;1;2734;91;0;*
31065;343;2648;46;0;*
31066;343;2649;46;0;*
31067;1;2760;91;0;*
31068;1;2761;91;0;*
31069;1;2822;91;0;*
31070;1;2824;91;0;*
31071;1;2787;91;0;*
31072;1;2788;91;0;*
31073;1;2779;91;0;*
31074;1;2780;91;0;*
31075;1;2797;90;0;*
31076;1;2798;90;0;*
31077;1;2797;90;0;*
31078;1;2800;90;0;*
31079;1;2801;90;0;*
31080;1;2802;90;0;*
31081;1;2956;90;0;*
31082;1;2947;90;0;*
31083;1;2913;90;0;*
31084;1;2918;90;0;*
31085;343;2664;46;0;*
31086;343;2666;46;0;*
31087;1;2946;90;0;*
31088;1;2946;90;0;*
31089;1;2985;90;0;*
31090;1;2972;90;0;*
31091;343;2672;46;0;*
31092;343;2675;46;0;*
31093;1;2973;89;0;*
31094;1;2974;89;0;*
31095;343;2715;45;0;*
31096;343;2716;45;0;*
31097;1;2940;89;0;*
31098;1;2942;89;0;*
31099;1;2827;89;0;*
31100;1;2825;89;0;*
31101;1;2890;89;0;*
31102;1;2891;89;0;*
31103;1;2909;89;0;*
31104;1;2910;89;0;*
31105;1;2862;88;0;*
31106;1;2861;88;0;*
31107;1;2907;88;0;*
31108;1;2925;88;0;*
31109;1;2934;88;0;*
31110;1;2933;88;0;*
31111;343;2683;45;0;*
31112;343;2683;45;0;*
31113;1;2877;87;0;*
31114;1;2883;87;0;*
31115;343;2739;45;0;*
31116;343;2755;45;0;*
31117;1;2901;87;0;*
31118;1;2902;87;0;*
31119;1;2852;87;0;*
31120;1;2854;87;0;*
31121;1;2845;87;0;*
31122;1;2845;87;0;*
31123;1;2888;86;0;*
31124;1;2886;86;0;*
31125;1;2912;86;0;*
31126;1;2914;86;0;*
31127;1;2923;86;0;*
31128;1;2926;86;0;*
31129;1;2954;85;0;*
31130;1;2955;85;0;*
31131;1;2937;85;0;*
31132;1;2938;85;0;*
31133;1;2942;85;0;*
31134;1;2943;85;0;*
31135;1;2942;85;0;*
31136;1;2942;85;0;*
31137;1;2952;84;0;*
31138;1;2952;84;0;*
31139;1;2875;84;0;*
31140;1;2877;84;0;*
31141;1;2859;84;0;*
31142;1;2860;84;0;*
31143;1;2915;84;0;*
31144;1;2915;84;0;*
31145;343;2668;45;0;*
31146;343;2670;45;0;*
31147;1;2904;84;0;*
31148;1;2907;84;0;*
31149;1;2886;84;0;*
31150;1;2887;84;0;*
31151;1;2902;83;0;*
31152;1;2903;83;0;*
31153;343;2700;45;0;*
31154;343;2697;45;0;*
31155;1;2904;83;0;*
31156;1;2902;83;0;*
31157;343;2688;45;0;*
31158;343;2689;45;0;*
31159;1;2888;83;0;*
31160;1;2887;83;0;*
31161;343;2697;45;0;*
31162;343;2696;45;0;*
31163;1;2902;82;0;*
31164;1;2903;82;0;*
31165;343;2654;45;0;*
31166;343;2656;45;0;*
31167;343;2655;44;0;*
31168;343;2658;44;0;*
31169;1;2865;82;0;*
31170;1;2869;82;0;*
31171;1;2837;82;0;*
31172;1;2839;82;0;*
31173;1;2874;82;0;*
31174;1;2886;82;0;*
31175;343;2650;44;0;*
31176;343;2652;44;0;*
31177;1;2870;82;0;*
31178;1;2872;82;0;*
31179;1;2871;82;0;*
31180;1;2873;82;0;*
31181;1;2917;81;0;*
31182;1;2915;81;0;*
31183;1;2933;81;0;*
